customer_id,amount,credit_date,delay_days
CUSR-103703,190581.26,2025-04-09,8
CUSR-103703,189167.07,2025-03-02,1
CUSR-103704,93569.64,2026-02-03,2
CUSR-103704,95914.83,2026-01-03,2
CUSR-103704,92629.29,2025-12-02,1
CUSR-103704,93642.68,2025-11-01,0
CUSR-103704,96105.49,2025-10-01,0
CUSR-103704,92812.23,2025-09-03,2
CUSR-103704,95360.04,2025-08-03,2
CUSR-103704,93346.59,2025-07-03,2
CUSR-103704,95725.93,2025-06-01,0
CUSR-103704,94627.34,2025-05-01,0
CUSR-103704,93596.97,2025-04-12,11
CUSR-103704,95235.01,2025-03-01,0
CUSR-103705,382968.22,2026-02-03,2
CUSR-103705,381266.46,2026-01-02,1
CUSR-103705,371524.63,2025-12-02,1
CUSR-103705,373229.28,2025-11-03,2
CUSR-103705,370476.41,2025-10-01,0
CUSR-103705,375454.83,2025-09-03,2
CUSR-103705,377054.87,2025-08-02,1
CUSR-103705,375041.16,2025-07-02,1
CUSR-103705,372348.29,2025-06-02,1
CUSR-103705,372299.26,2025-05-03,2
CUSR-103705,379276.31,2025-04-03,2
CUSR-103705,371604.48,2025-03-01,0
CUSR-103706,288114.61,2026-02-02,1
CUSR-103706,283891.92,2026-01-03,2
CUSR-103706,279813.42,2025-12-01,0
CUSR-103706,285590.23,2025-11-02,1
CUSR-103706,284499.39,2025-10-03,2
CUSR-103706,281309.94,2025-09-02,1
CUSR-103706,283725.84,2025-08-02,1
CUSR-103706,286221.51,2025-07-02,1
CUSR-103706,278870.92,2025-06-01,0
CUSR-103706,284693.28,2025-05-02,1
CUSR-103706,282186.18,2025-04-02,1
CUSR-103706,279150.38,2025-03-01,0
CUSR-103707,137474.91,2026-02-03,2
CUSR-103707,142135.94,2026-01-06,5
CUSR-103707,141487.7,2025-12-02,1
CUSR-103707,137109.11,2025-11-01,0
CUSR-103707,138692.49,2025-10-02,1
CUSR-103707,140931.98,2025-09-02,1
CUSR-103707,139301.89,2025-08-03,2
CUSR-103707,140862.89,2025-07-02,1
CUSR-103707,138751.78,2025-06-01,0
CUSR-103707,142262.39,2025-05-03,2
CUSR-103707,139522.67,2025-04-03,2
CUSR-103707,140143.6,2025-03-01,0
CUSR-103708,51705.69,2026-02-03,2
CUSR-103708,50638.03,2026-01-01,0
CUSR-103708,51772.58,2025-12-03,2
CUSR-103708,50496.82,2025-11-02,1
CUSR-103708,51040.56,2025-10-01,0
CUSR-103708,50878.06,2025-09-01,0
CUSR-103708,50619.78,2025-08-03,2
CUSR-103708,50898.37,2025-07-01,0
CUSR-103708,51055.55,2025-06-01,0
CUSR-103708,51954.12,2025-05-01,0
CUSR-103708,51187.98,2025-04-01,0
CUSR-103708,51626.11,2025-03-11,10
CUSR-103709,220020.04,2026-02-03,2
CUSR-103709,221670.06,2026-01-01,0
CUSR-103709,216503.33,2025-12-02,1
CUSR-103709,219383.66,2025-11-01,0
CUSR-103709,223703.23,2025-10-02,1
CUSR-103709,219728.23,2025-09-03,2
CUSR-103709,223290.69,2025-08-02,1
CUSR-103709,221110.31,2025-07-02,1
CUSR-103709,218039.15,2025-06-01,0
CUSR-103709,218022.13,2025-05-11,10
CUSR-103709,217569.89,2025-04-03,2
CUSR-103709,220374.12,2025-03-02,1
CUSR-103710,365740.6,2026-02-01,0
CUSR-103710,360797.68,2026-01-02,1
CUSR-103710,363053.04,2025-12-02,1
CUSR-103710,353238.51,2025-11-03,2
CUSR-103710,359452.64,2025-10-02,1
CUSR-103710,365778.46,2025-09-03,2
CUSR-103710,361850.42,2025-08-03,2
CUSR-103710,359865.45,2025-07-01,0
CUSR-103710,366191.42,2025-06-01,0
CUSR-103710,362502.21,2025-05-02,1
CUSR-103710,365256.45,2025-04-06,5
CUSR-103710,352290.41,2025-03-02,1
CUSR-103711,89428.69,2026-02-01,0
CUSR-103711,87479.89,2026-01-03,2
CUSR-103711,87037.57,2025-12-02,1
CUSR-103711,86966.49,2025-11-01,0
CUSR-103711,90100.53,2025-10-02,1
CUSR-103711,88199.28,2025-09-03,2
CUSR-103711,87508.36,2025-08-01,0
CUSR-103711,86727.98,2025-07-07,6
CUSR-103711,89876.73,2025-06-13,12
CUSR-103711,87470.79,2025-05-02,1
CUSR-103711,88936.27,2025-04-01,0
CUSR-103711,89850.66,2025-03-03,2
CUSR-103712,212202.19,2026-02-03,2
CUSR-103712,208976.87,2026-01-02,1
CUSR-103712,215427.33,2025-12-01,0
CUSR-103712,215472.73,2025-11-02,1
CUSR-103712,209408.65,2025-10-01,0
CUSR-103712,211990.25,2025-09-03,2
CUSR-103712,214165.11,2025-08-03,2
CUSR-103712,210639.69,2025-07-01,0
CUSR-103712,213342.25,2025-06-03,2
CUSR-103712,214400.21,2025-05-03,2
CUSR-103712,209608.4,2025-04-02,1
CUSR-103712,213216.1,2025-03-02,1
CUSR-103713,87168.66,2026-02-02,1
CUSR-103713,89316.44,2026-01-01,0
CUSR-103713,87307.7,2025-12-02,1
CUSR-103713,89081.47,2025-11-03,2
CUSR-103713,87902.32,2025-10-02,1
CUSR-103713,88407.76,2025-09-01,0
CUSR-103713,87690.6,2025-08-08,7
CUSR-103713,86251.44,2025-07-02,1
CUSR-103713,89574.89,2025-06-03,2
CUSR-103713,87124.89,2025-05-03,2
CUSR-103713,89134.43,2025-04-03,2
CUSR-103713,87938.03,2025-03-07,6
CUSR-103714,262931.61,2026-02-08,7
CUSR-103714,262428.05,2026-01-01,0
CUSR-103714,270938.07,2025-12-02,1
CUSR-103714,262445.09,2025-11-01,0
CUSR-103714,266253.25,2025-10-03,2
CUSR-103714,268371.31,2025-09-02,1
CUSR-103714,268554.59,2025-08-03,2
CUSR-103714,262656.43,2025-07-02,1
CUSR-103714,270316.21,2025-06-01,0
CUSR-103714,268518.84,2025-05-01,0
CUSR-103714,269799.9,2025-04-02,1
CUSR-103714,269663.73,2025-03-01,0
CUSR-103715,238226.32,2026-02-01,0
CUSR-103715,238717.95,2026-01-11,10
CUSR-103715,240218.97,2025-12-02,1
CUSR-103715,239536.1,2025-11-03,2
CUSR-103715,236674.32,2025-10-01,0
CUSR-103715,234117.51,2025-09-02,1
CUSR-103715,239181.73,2025-08-01,0
CUSR-103715,237189.69,2025-07-08,7
CUSR-103715,239685.29,2025-06-07,6
CUSR-103715,236815.16,2025-05-02,1
CUSR-103715,236408.13,2025-04-02,1
CUSR-103715,239124.15,2025-03-01,0
CUSR-103716,96685.7,2026-02-03,2
CUSR-103716,98930.07,2026-01-02,1
CUSR-103716,99913.42,2025-12-02,1
CUSR-103716,98605.98,2025-11-01,0
CUSR-103716,97895.58,2025-10-02,1
CUSR-103716,96848.93,2025-09-03,2
CUSR-103716,99184.02,2025-08-01,0
CUSR-103716,100056.93,2025-07-08,7
CUSR-103716,96987.25,2025-06-03,2
CUSR-103716,99473.92,2025-05-01,0
CUSR-103716,97283.68,2025-04-03,2
CUSR-103716,98047.74,2025-03-01,0
CUSR-103717,380348.55,2026-02-03,2
CUSR-103717,383065.98,2026-01-02,1
CUSR-103717,382248.7,2025-12-01,0
CUSR-103717,382730.82,2025-11-12,11
CUSR-103717,385722.93,2025-10-03,2
CUSR-103717,380345.26,2025-09-02,1
CUSR-103717,375521.49,2025-08-03,2
CUSR-103717,379658.3,2025-07-02,1
CUSR-103717,377993.64,2025-06-03,2
CUSR-103717,379340.74,2025-05-02,1
CUSR-103717,374166.16,2025-04-02,1
CUSR-103717,385671.37,2025-03-02,1
CUSR-103718,340202.4,2026-02-02,1
CUSR-103718,336671.94,2026-01-01,0
CUSR-103718,335869.48,2025-12-11,10
CUSR-103718,329331.02,2025-11-06,5
CUSR-103718,334098.93,2025-10-01,0
CUSR-103718,331635.13,2025-09-01,0
CUSR-103718,338944.19,2025-08-01,0
CUSR-103718,327845.92,2025-07-01,0
CUSR-103718,338883.82,2025-06-02,1
CUSR-103718,341009.84,2025-05-07,6
CUSR-103718,340140.44,2025-04-01,0
CUSR-103718,335568.31,2025-03-01,0
CUSR-103719,34170.11,2026-02-01,0
CUSR-103719,34622.92,2026-01-03,2
CUSR-103719,35078.84,2025-12-02,1
CUSR-103719,35118.87,2025-11-01,0
CUSR-103719,34392.47,2025-10-03,2
CUSR-103719,34766.17,2025-09-03,2
CUSR-103719,34719.78,2025-08-01,0
CUSR-103719,34323.35,2025-07-02,1
CUSR-103719,34044.39,2025-06-06,5
CUSR-103719,35090.55,2025-05-15,14
CUSR-103719,34011.84,2025-04-01,0
CUSR-103719,33801.22,2025-03-03,2
CUSR-103720,49146.37,2026-02-02,1
CUSR-103720,48832.52,2026-01-02,1
CUSR-103720,47843.63,2025-12-03,2
CUSR-103720,48261.78,2025-11-03,2
CUSR-103720,47394.68,2025-10-03,2
CUSR-103720,47655.38,2025-09-01,0
CUSR-103720,47913.94,2025-08-03,2
CUSR-103720,47598.17,2025-07-02,1
CUSR-103720,48222.0,2025-06-01,0
CUSR-103720,48897.14,2025-05-03,2
CUSR-103720,49041.99,2025-04-03,2
CUSR-103720,47541.23,2025-03-02,1
CUSR-103721,217051.67,2026-02-14,13
CUSR-103721,225241.95,2026-01-01,0
CUSR-103721,222468.44,2025-12-01,0
CUSR-103721,220682.45,2025-11-02,1
CUSR-103721,222029.02,2025-10-03,2
CUSR-103721,223571.49,2025-09-01,0
CUSR-103721,220433.03,2025-08-01,0
CUSR-103721,219471.53,2025-07-13,12
CUSR-103721,219713.28,2025-06-01,0
CUSR-103721,224187.68,2025-05-01,0
CUSR-103721,222102.9,2025-04-02,1
CUSR-103721,217346.69,2025-03-03,2
CUSR-103722,140206.05,2026-02-02,1
CUSR-103722,139714.1,2026-01-02,1
CUSR-103722,142826.8,2025-12-03,2
CUSR-103722,139360.77,2025-11-03,2
CUSR-103722,139699.47,2025-10-03,2
CUSR-103722,139373.39,2025-09-06,5
CUSR-103722,139078.55,2025-08-03,2
CUSR-103722,139991.06,2025-07-03,2
CUSR-103722,141802.58,2025-06-01,0
CUSR-103722,139342.52,2025-05-08,7
CUSR-103722,139602.4,2025-04-02,1
CUSR-103722,139495.32,2025-03-01,0
CUSR-103723,383662.4,2026-02-08,7
CUSR-103723,392835.83,2026-01-01,0
CUSR-103723,389681.69,2025-12-03,2
CUSR-103723,393141.45,2025-11-12,11
CUSR-103723,386687.66,2025-10-02,1
CUSR-103723,383185.75,2025-09-02,1
CUSR-103723,384232.25,2025-08-02,1
CUSR-103723,393603.56,2025-07-02,1
CUSR-103723,388119.18,2025-06-01,0
CUSR-103723,386513.75,2025-05-02,1
CUSR-103723,383261.54,2025-04-01,0
CUSR-103723,386168.59,2025-03-01,0
CUSR-103724,335233.7,2026-02-03,2
CUSR-103724,337441.49,2026-01-03,2
CUSR-103724,336646.56,2025-12-02,1
CUSR-103724,335108.22,2025-11-12,11
CUSR-103724,335853.25,2025-10-03,2
CUSR-103724,326730.03,2025-09-07,6
CUSR-103724,328637.79,2025-08-01,0
CUSR-103724,332396.8,2025-07-01,0
CUSR-103724,332309.79,2025-06-03,2
CUSR-103724,333650.85,2025-05-01,0
CUSR-103724,327430.42,2025-04-02,1
CUSR-103724,328289.66,2025-03-02,1
CUSR-103725,113684.97,2026-02-01,0
CUSR-103725,113330.02,2026-01-02,1
CUSR-103725,114296.56,2025-12-02,1
CUSR-103725,114532.52,2025-11-03,2
CUSR-103725,113961.68,2025-10-01,0
CUSR-103725,111469.85,2025-09-02,1
CUSR-103725,113152.4,2025-08-01,0
CUSR-103725,113543.18,2025-07-03,2
CUSR-103725,112547.13,2025-06-01,0
CUSR-103725,112651.4,2025-05-13,12
CUSR-103725,113671.48,2025-04-01,0
CUSR-103725,114668.31,2025-03-01,0
CUSR-103726,70596.29,2026-02-02,1
CUSR-103726,70192.99,2026-01-01,0
CUSR-103726,68539.67,2025-12-03,2
CUSR-103726,68327.47,2025-11-02,1
CUSR-103726,69075.21,2025-10-02,1
CUSR-103726,69885.02,2025-09-02,1
CUSR-103726,68681.84,2025-08-01,0
CUSR-103726,70566.71,2025-07-02,1
CUSR-103726,69092.93,2025-06-02,1
CUSR-103726,69328.04,2025-05-02,1
CUSR-103726,68863.78,2025-04-03,2
CUSR-103726,69024.15,2025-03-01,0
CUSR-103727,239913.65,2026-02-03,2
CUSR-103727,240670.71,2026-01-03,2
CUSR-103727,240924.19,2025-12-01,0
CUSR-103727,235509.01,2025-11-03,2
CUSR-103727,235186.35,2025-10-01,0
CUSR-103727,235923.21,2025-09-02,1
CUSR-103727,238902.67,2025-08-01,0
CUSR-103727,239787.77,2025-07-06,5
CUSR-103727,237652.37,2025-06-03,2
CUSR-103727,243854.13,2025-05-14,13
CUSR-103727,237282.78,2025-04-03,2
CUSR-103727,237302.18,2025-03-01,0
CUSR-103728,62901.9,2026-02-01,0
CUSR-103728,61155.21,2026-01-03,2
CUSR-103728,61174.25,2025-12-01,0
CUSR-103728,62616.79,2025-11-03,2
CUSR-103728,61451.34,2025-10-01,0
CUSR-103728,60933.23,2025-09-15,14
CUSR-103728,60627.75,2025-08-02,1
CUSR-103728,60981.79,2025-07-09,8
CUSR-103728,62073.14,2025-06-02,1
CUSR-103728,62244.32,2025-05-01,0
CUSR-103728,60768.1,2025-04-02,1
CUSR-103728,61310.17,2025-03-02,1
CUSR-103729,259808.95,2026-02-01,0
CUSR-103729,263955.71,2026-01-01,0
CUSR-103729,264029.05,2025-12-01,0
CUSR-103729,264554.75,2025-11-06,5
CUSR-103729,268747.98,2025-10-03,2
CUSR-103729,268712.97,2025-09-03,2
CUSR-103729,266445.52,2025-08-08,7
CUSR-103729,260658.2,2025-07-01,0
CUSR-103729,264061.08,2025-06-03,2
CUSR-103729,267349.22,2025-05-01,0
CUSR-103729,265155.91,2025-04-03,2
CUSR-103729,268493.29,2025-03-02,1
CUSR-103730,360886.08,2026-02-03,2
CUSR-103730,365584.04,2026-01-01,0
CUSR-103730,360634.45,2025-12-03,2
CUSR-103730,361118.35,2025-11-02,1
CUSR-103730,363924.11,2025-10-02,1
CUSR-103730,364489.65,2025-09-06,5
CUSR-103730,353720.01,2025-08-01,0
CUSR-103730,363875.91,2025-07-15,14
CUSR-103730,367128.99,2025-06-03,2
CUSR-103730,354725.08,2025-05-01,0
CUSR-103730,361629.19,2025-04-01,0
CUSR-103730,363718.89,2025-03-07,6
CUSR-103731,299195.83,2026-02-10,9
CUSR-103731,302772.98,2026-01-03,2
CUSR-103731,300044.95,2025-12-03,2
CUSR-103731,301632.24,2025-11-02,1
CUSR-103731,295755.79,2025-10-03,2
CUSR-103731,304685.88,2025-09-03,2
CUSR-103731,303767.01,2025-08-02,1
CUSR-103731,304564.56,2025-07-02,1
CUSR-103731,301156.96,2025-06-12,11
CUSR-103731,296192.02,2025-05-03,2
CUSR-103731,304686.29,2025-04-02,1
CUSR-103731,301025.21,2025-03-01,0
CUSR-103732,53962.32,2026-02-03,2
CUSR-103732,53728.68,2026-01-11,10
CUSR-103732,53323.8,2025-12-03,2
CUSR-103732,53352.88,2025-11-02,1
CUSR-103732,52682.86,2025-10-12,11
CUSR-103732,54146.5,2025-09-02,1
CUSR-103732,52509.61,2025-08-03,2
CUSR-103732,52358.71,2025-07-01,0
CUSR-103732,52272.2,2025-06-01,0
CUSR-103732,53512.91,2025-05-02,1
CUSR-103732,52482.29,2025-04-03,2
CUSR-103732,53541.17,2025-03-01,0
CUSR-103733,410973.97,2026-02-01,0
CUSR-103733,411508.99,2026-01-14,13
CUSR-103733,404072.63,2025-12-03,2
CUSR-103733,404499.26,2025-11-03,2
CUSR-103733,401225.8,2025-10-12,11
CUSR-103733,411928.25,2025-09-02,1
CUSR-103733,404371.83,2025-08-03,2
CUSR-103733,410543.05,2025-07-01,0
CUSR-103733,404355.42,2025-06-03,2
CUSR-103733,413249.8,2025-05-01,0
CUSR-103733,407751.27,2025-04-03,2
CUSR-103733,401325.51,2025-03-10,9
CUSR-103734,240139.65,2026-02-03,2
CUSR-103734,235335.63,2026-01-02,1
CUSR-103734,235539.82,2025-12-01,0
CUSR-103734,240470.42,2025-11-01,0
CUSR-103734,235522.05,2025-10-01,0
CUSR-103734,241658.15,2025-09-03,2
CUSR-103734,239590.84,2025-08-01,0
CUSR-103734,239214.57,2025-07-03,2
CUSR-103734,238724.39,2025-06-01,0
CUSR-103734,238568.54,2025-05-03,2
CUSR-103734,237584.37,2025-04-02,1
CUSR-103734,238557.87,2025-03-02,1
CUSR-103735,291568.02,2026-02-09,8
CUSR-103735,290050.78,2026-01-11,10
CUSR-103735,286438.31,2025-12-02,1
CUSR-103735,285470.31,2025-11-01,0
CUSR-103735,289120.35,2025-10-01,0
CUSR-103735,285609.13,2025-09-03,2
CUSR-103735,292523.64,2025-08-03,2
CUSR-103735,285314.78,2025-07-03,2
CUSR-103735,293901.24,2025-06-01,0
CUSR-103735,294994.8,2025-05-07,6
CUSR-103735,284993.01,2025-04-01,0
CUSR-103735,294376.31,2025-03-01,0
CUSR-103736,63799.76,2026-02-01,0
CUSR-103736,65328.67,2026-01-02,1
CUSR-103736,64802.94,2025-12-07,6
CUSR-103736,64838.57,2025-11-01,0
CUSR-103736,65266.13,2025-10-02,1
CUSR-103736,64020.02,2025-09-02,1
CUSR-103736,64601.86,2025-08-02,1
CUSR-103736,64091.64,2025-07-01,0
CUSR-103736,64267.44,2025-06-01,0
CUSR-103736,65096.81,2025-05-02,1
CUSR-103736,64904.55,2025-04-02,1
CUSR-103736,63428.5,2025-03-02,1
CUSR-103737,348360.8,2026-02-01,0
CUSR-103737,356347.73,2026-01-01,0
CUSR-103737,348642.89,2025-12-06,5
CUSR-103737,355295.39,2025-11-01,0
CUSR-103737,350639.18,2025-10-01,0
CUSR-103737,349815.65,2025-09-03,2
CUSR-103737,354444.97,2025-08-03,2
CUSR-103737,361414.91,2025-07-09,8
CUSR-103737,355590.47,2025-06-01,0
CUSR-103737,351186.27,2025-05-02,1
CUSR-103737,354756.15,2025-04-01,0
CUSR-103737,354310.74,2025-03-03,2
CUSR-103738,288106.07,2026-02-01,0
CUSR-103738,292762.29,2026-01-03,2
CUSR-103738,287308.17,2025-12-06,5
CUSR-103738,290827.55,2025-11-01,0
CUSR-103738,289142.49,2025-10-02,1
CUSR-103738,288321.12,2025-09-01,0
CUSR-103738,289159.98,2025-08-01,0
CUSR-103738,292646.45,2025-07-01,0
CUSR-103738,286087.28,2025-06-01,0
CUSR-103738,284545.78,2025-05-02,1
CUSR-103738,291408.73,2025-04-02,1
CUSR-103738,293275.57,2025-03-01,0
CUSR-103739,63898.43,2026-02-01,0
CUSR-103739,63666.96,2026-01-03,2
CUSR-103739,63043.38,2025-12-01,0
CUSR-103739,63179.62,2025-11-02,1
CUSR-103739,62797.25,2025-10-02,1
CUSR-103739,62185.82,2025-09-02,1
CUSR-103739,62665.56,2025-08-01,0
CUSR-103739,61934.12,2025-07-01,0
CUSR-103739,62366.96,2025-06-02,1
CUSR-103739,62985.2,2025-05-02,1
CUSR-103739,62425.24,2025-04-02,1
CUSR-103739,63127.58,2025-03-02,1
CUSR-103740,93979.18,2026-02-02,1
CUSR-103740,93785.94,2026-01-02,1
CUSR-103740,92660.22,2025-12-02,1
CUSR-103740,92825.9,2025-11-03,2
CUSR-103740,95887.84,2025-10-01,0
CUSR-103740,95765.38,2025-09-03,2
CUSR-103740,94593.12,2025-08-08,7
CUSR-103740,94568.57,2025-07-03,2
CUSR-103740,94712.21,2025-06-15,14
CUSR-103740,93329.88,2025-05-01,0
CUSR-103740,93283.38,2025-04-01,0
CUSR-103740,96037.55,2025-03-02,1
CUSR-103741,72206.68,2026-02-02,1
CUSR-103741,72224.78,2026-01-01,0
CUSR-103741,72277.86,2025-12-02,1
CUSR-103741,72079.24,2025-11-03,2
CUSR-103741,71666.42,2025-10-03,2
CUSR-103741,72876.84,2025-09-01,0
CUSR-103741,73258.04,2025-08-03,2
CUSR-103741,72828.38,2025-07-01,0
CUSR-103741,72797.52,2025-06-01,0
CUSR-103741,73561.5,2025-05-01,0
CUSR-103741,73261.73,2025-04-02,1
CUSR-103741,73502.72,2025-03-02,1
CUSR-103742,405841.08,2026-02-01,0
CUSR-103742,403945.17,2026-01-02,1
CUSR-103742,403458.09,2025-12-02,1
CUSR-103742,408350.25,2025-11-03,2
CUSR-103742,407135.46,2025-10-03,2
CUSR-103742,405380.7,2025-09-02,1
CUSR-103742,407381.11,2025-08-03,2
CUSR-103742,408166.21,2025-07-02,1
CUSR-103742,402906.07,2025-06-03,2
CUSR-103742,408899.19,2025-05-03,2
CUSR-103742,401462.91,2025-04-01,0
CUSR-103742,402815.08,2025-03-01,0
CUSR-103743,406156.09,2026-02-06,5
CUSR-103743,402006.57,2026-01-02,1
CUSR-103743,401381.46,2025-12-13,12
CUSR-103743,410767.57,2025-11-03,2
CUSR-103743,416186.21,2025-10-02,1
CUSR-103743,411032.2,2025-09-02,1
CUSR-103743,411176.24,2025-08-01,0
CUSR-103743,404930.62,2025-07-03,2
CUSR-103743,410030.68,2025-06-03,2
CUSR-103743,417192.41,2025-05-01,0
CUSR-103743,415711.1,2025-04-03,2
CUSR-103743,409127.27,2025-03-03,2
CUSR-103744,311415.87,2026-02-02,1
CUSR-103744,315847.24,2026-01-03,2
CUSR-103744,316649.42,2025-12-02,1
CUSR-103744,311737.42,2025-11-01,0
CUSR-103744,307507.13,2025-10-03,2
CUSR-103744,312123.92,2025-09-03,2
CUSR-103744,314870.3,2025-08-02,1
CUSR-103744,309005.48,2025-07-02,1
CUSR-103744,310744.46,2025-06-02,1
CUSR-103744,312773.46,2025-05-03,2
CUSR-103744,308399.76,2025-04-02,1
CUSR-103744,308003.83,2025-03-15,14
CUSR-103745,80720.98,2026-02-03,2
CUSR-103745,81700.59,2026-01-03,2
CUSR-103745,80492.97,2025-12-02,1
CUSR-103745,80073.61,2025-11-03,2
CUSR-103745,79673.81,2025-10-02,1
CUSR-103745,82008.26,2025-09-02,1
CUSR-103745,81298.55,2025-08-02,1
CUSR-103745,81926.66,2025-07-02,1
CUSR-103745,81399.53,2025-06-02,1
CUSR-103745,79618.23,2025-05-01,0
CUSR-103745,79401.02,2025-04-02,1
CUSR-103745,79420.53,2025-03-01,0
CUSR-103746,80542.04,2026-02-03,2
CUSR-103746,82795.85,2026-01-15,14
CUSR-103746,80815.56,2025-12-03,2
CUSR-103746,79771.29,2025-11-01,0
CUSR-103746,79943.37,2025-10-03,2
CUSR-103746,82413.64,2025-09-03,2
CUSR-103746,80766.63,2025-08-03,2
CUSR-103746,82178.23,2025-07-03,2
CUSR-103746,82540.62,2025-06-02,1
CUSR-103746,81396.94,2025-05-02,1
CUSR-103746,81502.87,2025-04-01,0
CUSR-103746,81382.53,2025-03-03,2
CUSR-103747,45471.27,2026-02-01,0
CUSR-103747,44713.75,2026-01-01,0
CUSR-103747,44990.27,2025-12-03,2
CUSR-103747,45270.02,2025-11-02,1
CUSR-103747,44759.48,2025-10-01,0
CUSR-103747,45144.97,2025-09-02,1
CUSR-103747,45984.73,2025-08-02,1
CUSR-103747,44719.75,2025-07-01,0
CUSR-103747,44542.03,2025-06-01,0
CUSR-103747,44649.57,2025-05-02,1
CUSR-103747,44253.04,2025-04-03,2
CUSR-103747,45212.06,2025-03-03,2
CUSR-103748,313268.37,2026-02-03,2
CUSR-103748,318895.1,2026-01-02,1
CUSR-103748,315558.04,2025-12-02,1
CUSR-103748,311899.59,2025-11-03,2
CUSR-103748,311392.3,2025-10-03,2
CUSR-103748,312622.25,2025-09-03,2
CUSR-103748,317129.0,2025-08-01,0
CUSR-103748,317494.82,2025-07-01,0
CUSR-103748,309976.58,2025-06-01,0
CUSR-103748,320817.8,2025-05-01,0
CUSR-103748,319400.67,2025-04-03,2
CUSR-103748,309441.27,2025-03-03,2
CUSR-103749,259851.25,2026-02-03,2
CUSR-103749,265374.14,2026-01-01,0
CUSR-103749,257204.1,2025-12-03,2
CUSR-103749,261828.19,2025-11-03,2
CUSR-103749,262298.65,2025-10-01,0
CUSR-103749,263082.55,2025-09-02,1
CUSR-103749,265771.18,2025-08-01,0
CUSR-103749,258344.54,2025-07-01,0
CUSR-103749,262835.88,2025-06-03,2
CUSR-103749,258093.17,2025-05-01,0
CUSR-103749,260876.56,2025-04-03,2
CUSR-103749,256732.68,2025-03-03,2
CUSR-103750,404409.73,2026-02-03,2
CUSR-103750,394709.77,2026-01-01,0
CUSR-103750,392808.24,2025-12-02,1
CUSR-103750,403837.7,2025-11-01,0
CUSR-103750,402201.54,2025-10-01,0
CUSR-103750,392929.87,2025-09-01,0
CUSR-103750,390101.5,2025-08-12,11
CUSR-103750,395997.11,2025-07-11,10
CUSR-103750,405112.11,2025-06-02,1
CUSR-103750,392364.33,2025-05-03,2
CUSR-103750,401854.18,2025-04-03,2
CUSR-103750,395111.33,2025-03-02,1
CUSR-103751,78410.71,2026-02-03,2
CUSR-103751,80207.41,2026-01-03,2
CUSR-103751,77823.58,2025-12-03,2
CUSR-103751,79963.14,2025-11-02,1
CUSR-103751,80318.82,2025-10-01,0
CUSR-103751,80023.79,2025-09-01,0
CUSR-103751,80424.5,2025-08-02,1
CUSR-103751,77724.94,2025-07-02,1
CUSR-103751,77983.45,2025-06-03,2
CUSR-103751,78833.94,2025-05-03,2
CUSR-103751,79991.19,2025-04-01,0
CUSR-103751,78350.87,2025-03-01,0
CUSR-103752,295435.9,2026-02-01,0
CUSR-103752,293429.29,2026-01-02,1
CUSR-103752,303072.18,2025-12-02,1
CUSR-103752,300513.37,2025-11-01,0
CUSR-103752,291662.4,2025-10-01,0
CUSR-103752,298293.64,2025-09-02,1
CUSR-103752,299983.73,2025-08-02,1
CUSR-103752,293410.41,2025-07-02,1
CUSR-103752,302044.34,2025-06-02,1
CUSR-103752,295486.5,2025-05-08,7
CUSR-103752,293263.72,2025-04-01,0
CUSR-103752,299978.92,2025-03-01,0
CUSR-103753,229754.37,2026-02-02,1
CUSR-103753,226014.12,2026-01-06,5
CUSR-103753,230600.72,2025-12-06,5
CUSR-103753,230754.27,2025-11-10,9
CUSR-103753,227459.06,2025-10-02,1
CUSR-103753,226959.51,2025-09-01,0
CUSR-103753,224274.75,2025-08-01,0
CUSR-103753,228996.26,2025-07-01,0
CUSR-103753,225783.52,2025-06-03,2
CUSR-103753,229962.98,2025-05-01,0
CUSR-103753,231288.83,2025-04-01,0
CUSR-103753,231015.31,2025-03-02,1
CUSR-103754,62177.61,2026-02-01,0
CUSR-103754,64275.03,2026-01-03,2
CUSR-103754,64352.44,2025-12-02,1
CUSR-103754,63330.9,2025-11-03,2
CUSR-103754,63985.78,2025-10-03,2
CUSR-103754,63938.26,2025-09-03,2
CUSR-103754,63281.59,2025-08-01,0
CUSR-103754,63974.26,2025-07-01,0
CUSR-103754,64056.11,2025-06-02,1
CUSR-103754,64197.01,2025-05-03,2
CUSR-103754,62612.45,2025-04-02,1
CUSR-103754,64353.98,2025-03-01,0
CUSR-103755,304003.94,2026-02-03,2
CUSR-103755,293950.18,2026-01-02,1
CUSR-103755,301502.74,2025-12-02,1
CUSR-103755,298169.03,2025-11-03,2
CUSR-103755,294303.29,2025-10-03,2
CUSR-103755,301155.4,2025-09-03,2
CUSR-103755,298805.42,2025-08-03,2
CUSR-103755,298597.07,2025-07-02,1
CUSR-103755,296387.35,2025-06-01,0
CUSR-103755,295748.82,2025-05-09,8
CUSR-103755,300921.11,2025-04-02,1
CUSR-103755,298749.64,2025-03-02,1
CUSR-103756,374359.84,2026-02-03,2
CUSR-103756,372996.35,2026-01-14,13
CUSR-103756,363101.77,2025-12-02,1
CUSR-103756,369221.51,2025-11-09,8
CUSR-103756,361388.76,2025-10-02,1
CUSR-103756,362196.62,2025-09-13,12
CUSR-103756,363519.74,2025-08-02,1
CUSR-103756,364673.14,2025-07-01,0
CUSR-103756,363735.61,2025-06-03,2
